invoiceno,invoicedate_ts,ordertotal,yearmonth
529847,2010-10-31 13:23:00,783.24,2010-10
536408,2010-12-01 11:41:00,783.11,2010-12
511270,2010-06-07 13:03:00,782.90,2010-06
509021,2010-05-19 14:22:00,782.80,2010-05
526271,2010-10-11 11:15:00,782.60,2010-10
535858,2010-11-29 10:41:00,782.58,2010-11
501628,2010-03-18 11:48:00,782.56,2010-03
502455,2010-03-24 14:17:00,782.56,2010-03
501930,2010-03-22 11:21:00,782.45,2010-03
531271,2010-11-07 11:52:00,782.32,2010-11
496288,2010-01-29 17:25:00,782.26,2010-01
508079,2010-05-12 16:42:00,782.06,2010-05
529582,2010-10-28 19:20:00,781.58,2010-10
495712,2010-01-26 13:41:00,781.52,2010-01
521496,2010-09-06 14:27:00,781.22,2010-09
492410,2009-12-16 16:10:00,781.10,2009-12
502784,2010-03-26 14:51:00,780.92,2010-03
493897,2010-01-08 10:39:00,780.52,2010-01
493900,2010-01-08 10:44:00,780.52,2010-01
527889,2010-10-19 12:14:00,780.25,2010-10
528420,2010-10-22 09:45:00,780.25,2010-10
536618,2010-12-02 10:17:00,780.12,2010-12
523551,2010-09-22 14:47:00,780.06,2010-09
511439,2010-06-08 12:10:00,780.00,2010-06
529199,2010-10-27 09:31:00,780.00,2010-10
534114,2010-11-21 12:11:00,779.62,2010-11
512111,2010-06-13 14:35:00,779.60,2010-06
502277,2010-03-23 16:20:00,779.32,2010-03
492753,2009-12-18 13:48:00,779.04,2009-12
517712,2010-08-01 11:17:00,778.71,2010-08
498827,2010-02-23 11:36:00,778.68,2010-02
526094,2010-10-08 12:26:00,777.96,2010-10
502111,2010-03-23 10:30:00,777.91,2010-03
496096,2010-01-29 10:25:00,777.90,2010-01
522059,2010-09-10 15:51:00,777.55,2010-09
494987,2010-01-20 11:31:00,777.53,2010-01
496534,2010-02-02 13:00:00,777.40,2010-02
518385,2010-08-08 11:40:00,777.21,2010-08
499965,2010-03-03 13:57:00,776.65,2010-03
493273,2009-12-22 15:09:00,776.52,2009-12
504122,2010-04-11 10:30:00,776.29,2010-04
517645,2010-07-30 13:31:00,776.02,2010-07
521150,2010-09-02 13:33:00,776.02,2010-09
523179,2010-09-20 16:22:00,775.20,2010-09
498097,2010-02-16 13:12:00,774.60,2010-02
534164,2010-11-21 13:13:00,774.38,2010-11
509615,2010-05-25 09:34:00,774.25,2010-05
492202,2009-12-15 16:23:00,774.21,2009-12
522087,2010-09-12 12:16:00,773.91,2010-09
520405,2010-08-25 17:27:00,773.87,2010-08
499972,2010-03-03 14:31:00,773.79,2010-03
522885,2010-09-17 12:06:00,773.69,2010-09
504642,2010-04-15 14:25:00,773.50,2010-04
525883,2010-10-07 14:28:00,773.01,2010-10
495487,2010-01-25 12:18:00,772.87,2010-01
489672,2009-12-02 09:21:00,772.65,2009-12
512776,2010-06-17 17:41:00,772.48,2010-06
504872,2010-04-18 12:36:00,772.35,2010-04
507369,2010-05-07 17:49:00,771.78,2010-05
514979,2010-07-07 13:38:00,771.65,2010-07
494914,2010-01-19 17:04:00,771.64,2010-01
511854,2010-06-11 08:11:00,771.30,2010-06
510544,2010-06-01 15:05:00,770.97,2010-06
497921,2010-02-14 15:38:00,770.93,2010-02
523889,2010-09-24 14:32:00,770.34,2010-09
495920,2010-01-27 13:41:00,770.15,2010-01
500662,2010-03-09 11:57:00,769.56,2010-03
534517,2010-11-23 12:01:00,768.90,2010-11
508080,2010-05-12 16:42:00,768.44,2010-05
536623,2010-12-02 10:39:00,768.38,2010-12
533452,2010-11-17 11:48:00,767.80,2010-11
529340,2010-10-27 16:32:00,767.40,2010-10
513768,2010-06-28 13:43:00,767.05,2010-06
506463,2010-04-30 07:58:00,766.99,2010-04
500587,2010-03-09 10:18:00,766.94,2010-03
499387,2010-02-26 12:41:00,766.59,2010-02
502598,2010-03-25 13:15:00,766.52,2010-03
529510,2010-10-28 14:40:00,766.25,2010-10
518337,2010-08-06 13:38:00,765.94,2010-08
533078,2010-11-16 09:08:00,765.90,2010-11
535090,2010-11-25 10:11:00,765.72,2010-11
513050,2010-06-21 13:18:00,765.60,2010-06
524102,2010-09-27 12:45:00,765.58,2010-09
533472,2010-11-17 12:44:00,765.36,2010-11
522424,2010-09-14 12:58:00,765.29,2010-09
513264,2010-06-23 11:38:00,765.00,2010-06
516489,2010-07-21 10:09:00,765.00,2010-07
522133,2010-09-13 09:58:00,765.00,2010-09
528423,2010-10-22 09:48:00,765.00,2010-10
531950,2010-11-10 12:19:00,765.00,2010-11
531957,2010-11-10 12:20:00,765.00,2010-11
504161,2010-04-11 15:54:00,764.64,2010-04
504915,2010-04-19 10:23:00,764.38,2010-04
528580,2010-10-22 13:18:00,764.04,2010-10
531922,2010-11-10 12:09:00,763.92,2010-11
530064,2010-11-01 11:43:00,763.55,2010-11
490012,2009-12-03 12:27:00,763.35,2009-12
491193,2009-12-10 12:44:00,762.98,2009-12
497894,2010-02-14 12:36:00,762.69,2010-02
502314,2010-03-24 09:52:00,762.68,2010-03
497926,2010-02-15 08:41:00,762.48,2010-02
503991,2010-04-09 10:30:00,762.28,2010-04
490286,2009-12-04 12:59:00,762.10,2009-12
513115,2010-06-22 09:04:00,762.08,2010-06
512244,2010-06-14 12:39:00,762.00,2010-06
529166,2010-10-26 17:36:00,761.76,2010-10
518232,2010-08-05 15:46:00,761.66,2010-08
532607,2010-11-12 15:05:00,761.60,2010-11
519486,2010-08-17 13:40:00,761.43,2010-08
509416,2010-05-23 12:50:00,761.30,2010-05
530432,2010-11-03 10:43:00,761.30,2010-11
534555,2010-11-23 12:22:00,761.30,2010-11
530661,2010-11-04 10:37:00,761.06,2010-11
507478,2010-05-10 11:32:00,760.75,2010-05
490382,2009-12-05 13:32:00,760.69,2009-12
507259,2010-05-07 12:11:00,760.65,2010-05
500943,2010-03-11 12:04:00,760.38,2010-03
493975,2010-01-10 11:27:00,760.24,2010-01
519939,2010-08-23 09:48:00,760.10,2010-08
493887,2010-01-08 10:34:00,760.02,2010-01
518553,2010-08-10 08:49:00,759.84,2010-08
523188,2010-09-20 16:48:00,759.58,2010-09
506820,2010-05-04 12:49:00,759.40,2010-05
506582,2010-04-30 14:11:00,759.36,2010-04
518200,2010-08-05 11:24:00,759.35,2010-08
526091,2010-10-08 12:18:00,759.34,2010-10
498768,2010-02-23 09:54:00,759.32,2010-02
533821,2010-11-19 09:35:00,759.18,2010-11
523302,2010-09-21 12:43:00,759.17,2010-09
513813,2010-06-29 09:51:00,759.13,2010-06
513813,2010-06-29 09:52:00,759.13,2010-06
496445,2010-02-01 13:59:00,759.10,2010-02
524109,2010-09-27 13:17:00,758.90,2010-09
501897,2010-03-21 15:23:00,758.74,2010-03
493437,2010-01-04 13:10:00,758.40,2010-01
499997,2010-03-04 09:08:00,758.38,2010-03
506299,2010-04-29 10:33:00,758.18,2010-04
505239,2010-04-21 11:21:00,757.95,2010-04
520947,2010-09-01 10:47:00,757.95,2010-09
492749,2009-12-18 13:35:00,757.45,2009-12
524038,2010-09-27 11:22:00,757.31,2010-09
511934,2010-06-11 11:58:00,757.26,2010-06
507463,2010-05-10 10:53:00,757.20,2010-05
493671,2010-01-05 12:25:00,757.10,2010-01
526248,2010-10-11 10:15:00,757.05,2010-10
495055,2010-01-20 14:46:00,756.85,2010-01
495056,2010-01-20 14:50:00,756.85,2010-01
491736,2009-12-14 10:34:00,756.51,2009-12
526843,2010-10-13 12:07:00,756.40,2010-10
535252,2010-11-25 13:05:00,756.36,2010-11
504925,2010-04-19 10:53:00,756.32,2010-04
492806,2009-12-20 12:21:00,756.15,2009-12
504338,2010-04-12 16:42:00,755.82,2010-04
530299,2010-11-02 12:48:00,755.82,2010-11
517931,2010-08-03 10:42:00,755.70,2010-08
529585,2010-10-28 19:37:00,755.55,2010-10
508101,2010-05-13 10:02:00,755.42,2010-05
535466,2010-11-26 13:22:00,755.15,2010-11
529349,2010-10-28 09:27:00,755.10,2010-10
513827,2010-06-29 10:52:00,755.02,2010-06
533370,2010-11-17 10:31:00,755.00,2010-11
500878,2010-03-10 14:19:00,754.95,2010-03
536856,2010-12-03 10:26:00,754.87,2010-12
513956,2010-06-29 14:49:00,754.84,2010-06
493759,2010-01-06 13:56:00,754.81,2010-01
507248,2010-05-07 10:55:00,754.80,2010-05
519165,2010-08-13 12:59:00,754.79,2010-08
492585,2009-12-17 15:26:00,754.75,2009-12
533376,2010-11-17 10:39:00,754.70,2010-11
504913,2010-04-19 10:04:00,754.50,2010-04
505013,2010-04-19 13:29:00,754.50,2010-04
517628,2010-07-30 12:21:00,754.43,2010-07
510134,2010-05-27 12:15:00,754.35,2010-05
501434,2010-03-16 13:15:00,754.26,2010-03
489748,2009-12-02 11:26:00,754.20,2009-12
504875,2010-04-18 12:44:00,753.65,2010-04
508052,2010-05-12 13:08:00,753.45,2010-05
524610,2010-09-30 09:28:00,753.44,2010-09
517384,2010-07-28 17:46:00,753.05,2010-07
515888,2010-07-15 12:09:00,752.84,2010-07
509581,2010-05-24 14:43:00,752.78,2010-05
510737,2010-06-03 11:44:00,752.44,2010-06
504836,2010-04-16 14:40:00,752.28,2010-04
525012,2010-10-03 11:01:00,751.95,2010-10
500025,2010-03-04 11:11:00,751.80,2010-03
510291,2010-05-28 11:47:00,751.65,2010-05
518395,2010-08-08 12:41:00,751.60,2010-08
520246,2010-08-25 11:07:00,751.55,2010-08
528505,2010-10-22 12:26:00,751.54,2010-10
513876,2010-06-29 11:55:00,751.50,2010-06
528053,2010-10-20 11:42:00,751.30,2010-10
533509,2010-11-17 14:25:00,751.15,2010-11
519428,2010-08-17 10:35:00,750.96,2010-08
520392,2010-08-25 15:40:00,750.90,2010-08
521450,2010-09-06 11:32:00,750.90,2010-09
521866,2010-09-09 11:02:00,750.82,2010-09
514850,2010-07-06 16:14:00,750.76,2010-07
531358,2010-11-07 14:12:00,750.58,2010-11
512593,2010-06-16 16:42:00,750.36,2010-06
500175,2010-03-05 10:20:00,750.28,2010-03
507176,2010-05-06 15:05:00,750.28,2010-05
489726,2009-12-02 11:07:00,750.00,2009-12
493793,2010-01-07 10:56:00,750.00,2010-01
503194,2010-03-30 15:21:00,750.00,2010-03
516454,2010-07-20 13:34:00,750.00,2010-07
517905,2010-08-03 09:44:00,750.00,2010-08
511690,2010-06-09 16:28:00,749.96,2010-06
533083,2010-11-16 09:50:00,749.80,2010-11
527360,2010-10-17 10:46:00,749.66,2010-10
524022,2010-09-27 10:39:00,749.65,2010-09
535391,2010-11-26 10:14:00,749.65,2010-11
502886,2010-03-29 11:16:00,749.28,2010-03
497238,2010-02-08 10:34:00,748.98,2010-02
494364,2010-01-13 16:04:00,748.91,2010-01
491049,2009-12-09 10:41:00,748.90,2009-12
522274,2010-09-13 12:44:00,748.80,2010-09
531581,2010-11-09 11:06:00,748.73,2010-11
490474,2009-12-06 12:34:00,748.42,2009-12
532617,2010-11-12 15:23:00,748.40,2010-11
505547,2010-04-22 18:41:00,748.00,2010-04
517862,2010-08-02 14:11:00,747.39,2010-08
534801,2010-11-24 12:06:00,747.26,2010-11
535959,2010-11-29 12:35:00,747.16,2010-11
504412,2010-04-13 12:24:00,747.09,2010-04
519229,2010-08-15 12:42:00,746.99,2010-08
501860,2010-03-21 11:32:00,746.98,2010-03
501528,2010-03-17 12:32:00,746.94,2010-03
499168,2010-02-25 09:33:00,746.90,2010-02
504635,2010-04-15 13:52:00,746.33,2010-04
504938,2010-04-19 11:36:00,746.01,2010-04
500699,2010-03-09 13:07:00,745.94,2010-03
521821,2010-09-08 17:23:00,745.90,2010-09
498091,2010-02-16 12:35:00,745.47,2010-02
516753,2010-07-22 16:21:00,745.42,2010-07
526462,2010-10-11 16:14:00,745.00,2010-10
509574,2010-05-24 13:50:00,744.82,2010-05
521665,2010-09-07 15:01:00,744.37,2010-09
490014,2009-12-03 12:28:00,744.21,2009-12
510174,2010-05-27 14:51:00,743.87,2010-05
535531,2010-11-26 15:16:00,743.74,2010-11
500123,2010-03-04 14:24:00,743.62,2010-03
498705,2010-02-22 12:44:00,743.40,2010-02
510450,2010-06-01 09:42:00,743.35,2010-06
515764,2010-07-14 14:07:00,742.86,2010-07
502848,2010-03-28 14:04:00,742.41,2010-03
497378,2010-02-09 11:39:00,742.38,2010-02
526642,2010-10-12 13:26:00,741.88,2010-10
532316,2010-11-11 14:54:00,741.59,2010-11
511093,2010-06-06 15:22:00,741.52,2010-06
536014,2010-11-29 15:26:00,740.86,2010-11
494871,2010-01-19 12:17:00,740.76,2010-01
493950,2010-01-08 13:19:00,740.63,2010-01
505533,2010-04-22 17:44:00,740.52,2010-04
496510,2010-02-02 10:47:00,740.43,2010-02
489671,2009-12-02 08:58:00,740.30,2009-12
528417,2010-10-22 09:36:00,740.05,2010-10
533978,2010-11-19 13:35:00,740.00,2010-11
531352,2010-11-07 13:45:00,739.92,2010-11
535593,2010-11-26 16:38:00,739.77,2010-11
504868,2010-04-18 12:31:00,739.25,2010-04
504203,2010-04-12 11:19:00,739.20,2010-04
524323,2010-09-28 14:41:00,739.13,2010-09
538093,2010-12-09 14:49:00,739.05,2010-12
497740,2010-02-12 10:26:00,738.86,2010-02
535586,2010-11-26 15:53:00,738.86,2010-11
512721,2010-06-17 12:51:00,738.60,2010-06
509596,2010-05-24 15:32:00,738.49,2010-05
494619,2010-01-15 14:50:00,738.18,2010-01
530396,2010-11-02 17:29:00,738.00,2010-11
526564,2010-10-12 11:39:00,737.82,2010-10
491165,2009-12-10 10:57:00,737.70,2009-12
518959,2010-08-12 15:32:00,737.60,2010-08
498720,2010-02-22 14:28:00,737.56,2010-02
531437,2010-11-08 12:20:00,737.56,2010-11
499874,2010-03-03 08:42:00,737.43,2010-03
518062,2010-08-04 12:22:00,737.40,2010-08
521829,2010-09-09 10:44:00,737.30,2010-09
496513,2010-02-02 11:54:00,737.22,2010-02
504893,2010-04-18 14:06:00,737.03,2010-04
515880,2010-07-15 11:47:00,737.03,2010-07
505176,2010-04-20 13:38:00,736.88,2010-04
497885,2010-02-14 12:06:00,736.44,2010-02
536973,2010-12-03 13:43:00,736.28,2010-12
502595,2010-03-25 13:13:00,736.10,2010-03
519516,2010-08-18 09:32:00,736.05,2010-08
535124,2010-11-25 11:34:00,735.90,2010-11
489871,2009-12-02 15:17:00,735.70,2009-12
504692,2010-04-15 16:35:00,735.64,2010-04
508483,2010-05-16 12:51:00,735.49,2010-05
504902,2010-04-18 15:35:00,734.91,2010-04
527349,2010-10-15 16:00:00,734.82,2010-10
529358,2010-10-28 09:45:00,734.75,2010-10
509461,2010-05-24 10:49:00,734.72,2010-05
530395,2010-11-02 17:25:00,734.72,2010-11
489862,2009-12-02 14:52:00,734.70,2009-12
522810,2010-09-16 16:59:00,734.50,2010-09
537040,2010-12-05 10:27:00,734.40,2010-12
511816,2010-06-10 16:11:00,734.08,2010-06
534447,2010-11-22 15:45:00,733.85,2010-11
529607,2010-10-29 10:28:00,733.80,2010-10
512126,2010-06-13 16:10:00,733.74,2010-06
489520,2009-12-01 11:41:00,733.63,2009-12
516696,2010-07-22 11:53:00,733.14,2010-07
512285,2010-06-14 14:27:00,733.05,2010-06
510230,2010-05-28 09:36:00,733.03,2010-05
529196,2010-10-27 08:36:00,732.94,2010-10
517951,2010-08-03 11:53:00,732.61,2010-08
530178,2010-11-02 10:14:00,732.60,2010-11
508097,2010-05-13 09:33:00,732.42,2010-05
508060,2010-05-12 13:43:00,732.34,2010-05
496309,2010-01-31 12:03:00,732.20,2010-01
532591,2010-11-12 14:37:00,732.00,2010-11
499752,2010-03-02 11:53:00,731.72,2010-03
534003,2010-11-19 14:27:00,731.58,2010-11
494210,2010-01-12 11:34:00,731.52,2010-01
514660,2010-07-05 12:49:00,731.48,2010-07
528985,2010-10-26 11:07:00,731.36,2010-10
521839,2010-09-09 10:50:00,731.33,2010-09
534884,2010-11-24 14:47:00,731.10,2010-11
495530,2010-01-25 15:22:00,730.94,2010-01
513744,2010-06-28 12:22:00,730.90,2010-06
522940,2010-09-17 15:26:00,730.80,2010-09
491172,2009-12-10 11:40:00,730.59,2009-12
519682,2010-08-19 12:48:00,730.53,2010-08
507388,2010-05-09 12:12:00,730.42,2010-05
496355,2010-02-01 09:55:00,730.08,2010-02
511476,2010-06-08 13:37:00,729.73,2010-06
523361,2010-09-21 17:50:00,729.64,2010-09
529553,2010-10-28 17:35:00,729.38,2010-10
492635,2009-12-17 16:18:00,729.12,2009-12
517909,2010-08-03 10:26:00,728.92,2010-08
501119,2010-03-12 14:50:00,728.88,2010-03
532325,2010-11-11 15:25:00,728.87,2010-11
506860,2010-05-04 14:51:00,728.84,2010-05
504130,2010-04-11 11:14:00,728.80,2010-04
531359,2010-11-07 14:17:00,728.80,2010-11
531237,2010-11-07 10:22:00,728.76,2010-11
509982,2010-05-26 14:28:00,728.75,2010-05
504026,2010-04-09 12:12:00,728.50,2010-04
508522,2010-05-17 10:14:00,728.40,2010-05
502968,2010-03-29 14:52:00,728.39,2010-03
501767,2010-03-19 11:39:00,728.37,2010-03
534506,2010-11-23 11:41:00,728.32,2010-11
490972,2009-12-08 16:40:00,728.05,2009-12
527129,2010-10-15 09:29:00,727.83,2010-10
503532,2010-04-01 13:20:00,727.49,2010-04
524879,2010-10-01 10:45:00,727.35,2010-10
494150,2010-01-11 14:56:00,726.60,2010-01
490305,2009-12-04 14:37:00,726.57,2009-12
502605,2010-03-25 13:43:00,726.32,2010-03
533460,2010-11-17 12:11:00,725.88,2010-11
499029,2010-02-24 12:39:00,725.76,2010-02
521928,2010-09-09 15:28:00,725.70,2010-09
531477,2010-11-08 14:19:00,725.54,2010-11
513615,2010-06-27 12:25:00,725.31,2010-06
536035,2010-11-29 16:56:00,725.20,2010-11
506000,2010-04-27 10:56:00,725.15,2010-04
509389,2010-05-21 17:19:00,725.05,2010-05
526510,2010-10-12 10:53:00,725.02,2010-10
495230,2010-01-22 08:37:00,724.92,2010-01
501574,2010-03-18 09:49:00,724.89,2010-03
532107,2010-11-10 16:31:00,724.58,2010-11
514515,2010-07-04 14:13:00,724.56,2010-07
502669,2010-03-26 08:51:00,724.25,2010-03
494895,2010-01-19 13:33:00,724.13,2010-01
516327,2010-07-19 15:58:00,723.69,2010-07
510819,2010-06-03 19:47:00,723.55,2010-06
490081,2009-12-03 15:32:00,723.09,2009-12
519811,2010-08-20 12:53:00,722.82,2010-08
523649,2010-09-23 12:42:00,722.56,2010-09
537135,2010-12-05 12:35:00,722.36,2010-12
535251,2010-11-25 13:03:00,722.28,2010-11
502826,2010-03-28 11:38:00,722.17,2010-03
503603,2010-04-06 09:51:00,721.80,2010-04
519936,2010-08-23 08:08:00,721.71,2010-08
527773,2010-10-19 10:23:00,721.56,2010-10
532798,2010-11-14 14:47:00,721.49,2010-11
500198,2010-03-05 10:55:00,721.46,2010-03
530296,2010-11-02 12:37:00,721.28,2010-11
529342,2010-10-27 16:41:00,721.06,2010-10
517491,2010-07-29 12:50:00,720.92,2010-07
490461,2009-12-06 12:07:00,720.79,2009-12
500863,2010-03-10 12:51:00,720.72,2010-03
514480,2010-07-02 14:15:00,720.67,2010-07
529327,2010-10-27 14:15:00,720.65,2010-10
513020,2010-06-21 11:57:00,720.50,2010-06
504437,2010-04-13 13:39:00,720.34,2010-04
513637,2010-06-27 13:43:00,720.30,2010-06
516944,2010-07-25 14:57:00,720.29,2010-07
525075,2010-10-03 15:24:00,720.06,2010-10
534760,2010-11-24 10:09:00,720.00,2010-11
508064,2010-05-12 13:55:00,719.80,2010-05
527306,2010-10-15 14:45:00,719.65,2010-10
531190,2010-11-05 15:08:00,719.17,2010-11
512527,2010-06-16 11:53:00,718.90,2010-06
491462,2009-12-11 11:38:00,718.83,2009-12
501201,2010-03-15 12:14:00,718.68,2010-03
510054,2010-05-27 09:59:00,718.51,2010-05
533318,2010-11-16 17:23:00,718.44,2010-11
529191,2010-10-26 18:58:00,718.34,2010-10
500098,2010-03-04 12:32:00,718.21,2010-03
534188,2010-11-21 14:13:00,718.02,2010-11
515931,2010-07-15 14:46:00,717.95,2010-07
498511,2010-02-19 12:02:00,717.62,2010-02
522310,2010-09-13 15:12:00,717.57,2010-09
524270,2010-09-28 11:50:00,717.57,2010-09
523964,2010-09-26 13:09:00,717.30,2010-09
501158,2010-03-15 08:48:00,717.23,2010-03
536798,2010-12-02 15:55:00,717.16,2010-12
526647,2010-10-12 13:39:00,716.59,2010-10
503995,2010-04-09 11:15:00,716.46,2010-04
493987,2010-01-10 12:37:00,716.43,2010-01
490542,2009-12-07 09:42:00,716.35,2009-12
515149,2010-07-08 14:45:00,716.08,2010-07
490724,2009-12-07 16:17:00,716.04,2009-12
494873,2010-01-19 12:26:00,715.50,2010-01
500902,2010-03-11 10:07:00,715.42,2010-03
521946,2010-09-09 17:04:00,715.24,2010-09
530223,2010-11-02 11:23:00,715.24,2010-11
525074,2010-10-03 14:57:00,715.10,2010-10
515123,2010-07-08 14:06:00,715.02,2010-07
515128,2010-07-08 14:18:00,715.02,2010-07
515146,2010-07-08 14:26:00,715.02,2010-07
531732,2010-11-09 12:26:00,714.82,2010-11
529796,2010-10-29 17:17:00,714.46,2010-10
523955,2010-09-26 12:06:00,714.40,2010-09
496616,2010-02-03 09:03:00,714.21,2010-02
526838,2010-10-13 11:55:00,714.15,2010-10
521035,2010-09-02 08:57:00,714.06,2010-09
493701,2010-01-05 13:58:00,714.05,2010-01
489835,2009-12-02 14:15:00,714.00,2009-12
503503,2010-04-01 12:30:00,714.00,2010-04
506174,2010-04-28 10:29:00,714.00,2010-04
518551,2010-08-09 18:34:00,714.00,2010-08
537627,2010-12-07 14:58:00,713.88,2010-12
534504,2010-11-23 11:35:00,713.85,2010-11
517750,2010-08-02 09:46:00,713.75,2010-08
504532,2010-04-14 11:50:00,713.13,2010-04
519694,2010-08-19 14:11:00,712.98,2010-08
522502,2010-09-15 11:22:00,712.64,2010-09
497932,2010-02-15 10:12:00,712.39,2010-02
531578,2010-11-09 10:50:00,712.32,2010-11
508104,2010-05-13 10:16:00,712.28,2010-05
523658,2010-09-23 13:38:00,712.12,2010-09
535576,2010-11-26 15:37:00,712.09,2010-11
537626,2010-12-07 14:57:00,711.79,2010-12
519816,2010-08-20 13:10:00,711.18,2010-08
524419,2010-09-29 10:14:00,711.18,2010-09
496706,2010-02-03 13:34:00,710.65,2010-02
506472,2010-04-30 09:47:00,710.44,2010-04
514023,2010-06-30 11:08:00,710.41,2010-06
533106,2010-11-16 11:53:00,710.10,2010-11
533106,2010-11-16 11:54:00,710.10,2010-11
507838,2010-05-11 13:30:00,708.92,2010-05
529162,2010-10-26 17:26:00,708.78,2010-10
503979,2010-04-08 19:40:00,708.76,2010-04
496465,2010-02-01 15:10:00,708.70,2010-02
511035,2010-06-06 10:57:00,708.55,2010-06
523835,2010-09-24 12:03:00,708.28,2010-09
494278,2010-01-13 10:40:00,708.20,2010-01
525732,2010-10-06 15:58:00,708.11,2010-10
513789,2010-06-28 15:22:00,708.10,2010-06
490782,2009-12-08 11:22:00,707.93,2009-12
505203,2010-04-20 16:24:00,707.91,2010-04
499405,2010-02-26 14:35:00,707.81,2010-02
504139,2010-04-11 12:37:00,707.78,2010-04
512045,2010-06-11 17:06:00,706.78,2010-06
499010,2010-02-24 12:05:00,706.35,2010-02
501445,2010-03-16 14:19:00,706.20,2010-03
512710,2010-06-17 12:23:00,706.14,2010-06
532725,2010-11-14 12:59:00,705.61,2010-11
491757,2009-12-14 12:18:00,705.60,2009-12
504572,2010-04-14 14:49:00,705.49,2010-04
499388,2010-02-26 12:43:00,705.00,2010-02
524517,2010-09-29 13:06:00,704.85,2010-09
522982,2010-09-19 14:03:00,704.63,2010-09
512708,2010-06-17 12:17:00,704.59,2010-06
501732,2010-03-19 11:10:00,704.58,2010-03
496802,2010-02-04 08:56:00,704.55,2010-02
499011,2010-02-24 12:06:00,704.40,2010-02
526715,2010-10-12 16:40:00,704.36,2010-10
520077,2010-08-24 09:49:00,704.00,2010-08
527512,2010-10-18 12:54:00,703.85,2010-10
505147,2010-04-20 11:30:00,703.22,2010-04
500376,2010-03-08 09:57:00,703.20,2010-03
515280,2010-07-09 13:45:00,702.90,2010-07
527375,2010-10-17 12:34:00,702.59,2010-10
493923,2010-01-08 11:16:00,702.55,2010-01
516117,2010-07-16 14:29:00,702.45,2010-07
503071,2010-03-30 10:55:00,702.32,2010-03
537688,2010-12-08 10:35:00,702.10,2010-12
504257,2010-04-12 13:50:00,701.97,2010-04
511480,2010-06-08 13:43:00,701.88,2010-06
521693,2010-09-08 09:23:00,701.70,2010-09
495304,2010-01-22 13:52:00,701.55,2010-01
496915,2010-02-04 15:21:00,701.51,2010-02
505206,2010-04-20 16:46:00,701.32,2010-04
493325,2009-12-23 07:57:00,701.20,2009-12
535257,2010-11-25 13:13:00,700.92,2010-11
533288,2010-11-16 15:34:00,700.89,2010-11
491924,2009-12-14 15:31:00,700.83,2009-12
512946,2010-06-20 15:32:00,700.68,2010-06
503447,2010-04-01 10:57:00,700.47,2010-04
491068,2009-12-09 12:18:00,700.40,2009-12
489522,2009-12-01 11:45:00,700.31,2009-12
497912,2010-02-14 14:35:00,699.93,2010-02
493841,2010-01-07 14:04:00,699.83,2010-01
520494,2010-08-26 12:09:00,699.80,2010-08
518546,2010-08-09 18:29:00,699.35,2010-08
518431,2010-08-09 11:00:00,699.18,2010-08
507132,2010-05-06 12:29:00,699.17,2010-05
492448,2009-12-17 11:24:00,699.08,2009-12
525787,2010-10-07 11:27:00,699.00,2010-10
491803,2009-12-14 13:06:00,698.61,2009-12
