invoiceno,invoicedate_ts,ordertotal
524018,2010-09-27 10:23:00,831.44
531825,2010-11-09 17:41:00,831.36
514330,2010-07-01 14:28:00,831.10
490052,2009-12-03 13:09:00,831.00
501176,2010-03-15 11:00:00,830.87
531760,2010-11-09 13:36:00,830.80
527340,2010-10-15 15:36:00,830.12
517860,2010-08-02 14:03:00,829.35
514823,2010-07-06 12:19:00,829.25
512544,2010-06-16 13:20:00,829.20
522863,2010-09-17 11:37:00,829.20
530785,2010-11-04 12:09:00,829.18
502491,2010-03-25 10:20:00,828.80
489658,2009-12-01 17:31:00,828.09
518386,2010-08-08 12:11:00,828.06
522501,2010-09-15 11:07:00,827.88
516773,2010-07-22 18:54:00,827.65
514305,2010-07-01 12:51:00,827.60
502853,2010-03-28 14:47:00,826.87
534751,2010-11-24 09:55:00,826.81
498642,2010-02-22 11:13:00,826.15
490161,2009-12-04 10:57:00,825.94
533134,2010-11-16 12:51:00,825.94
492251,2009-12-16 10:51:00,825.32
534754,2010-11-24 10:02:00,825.08
515341,2010-07-12 09:04:00,825.00
536736,2010-12-02 12:59:00,824.88
524526,2010-09-29 13:17:00,824.86
526935,2010-10-14 09:50:00,824.70
516485,2010-07-21 09:46:00,824.49
501836,2010-03-19 17:03:00,824.40
489814,2009-12-02 13:06:00,824.18
492169,2009-12-15 14:46:00,823.81
520744,2010-08-31 10:47:00,823.80
510148,2010-05-27 12:50:00,823.51
503804,2010-04-07 14:04:00,823.40
504427,2010-04-13 13:21:00,823.39
495919,2010-01-27 13:29:00,823.15
489514,2009-12-01 11:21:00,823.02
522963,2010-09-19 12:40:00,822.93
489598,2009-12-01 14:35:00,822.37
524957,2010-10-01 13:27:00,821.84
507620,2010-05-10 14:19:00,821.60
532055,2010-11-10 14:26:00,821.06
531251,2010-11-07 11:06:00,819.75
527279,2010-10-15 13:33:00,819.55
503609,2010-04-06 10:21:00,819.42
503609,2010-04-06 10:22:00,819.42
506361,2010-04-29 12:04:00,819.35
531568,2010-11-09 10:31:00,819.35
501281,2010-03-15 14:15:00,819.24
526226,2010-10-10 15:07:00,819.00
533290,2010-11-16 15:46:00,818.89
506981,2010-05-05 13:14:00,818.55
501523,2010-03-17 12:14:00,818.29
496463,2010-02-01 14:52:00,818.19
496467,2010-02-01 15:17:00,818.19
495546,2010-01-25 15:54:00,818.01
531467,2010-11-08 13:57:00,817.68
490458,2009-12-06 11:57:00,817.44
526487,2010-10-12 08:26:00,817.30
503430,2010-04-01 07:49:00,817.25
523326,2010-09-21 14:12:00,817.10
527115,2010-10-14 17:51:00,816.97
526928,2010-10-14 09:09:00,816.84
528478,2010-10-22 12:03:00,816.80
514809,2010-07-06 11:44:00,816.60
535836,2010-11-29 09:55:00,816.47
536066,2010-11-30 10:47:00,816.33
502760,2010-03-26 13:47:00,816.00
503851,2010-04-08 09:44:00,816.00
528055,2010-10-20 11:48:00,815.88
499960,2010-03-03 12:54:00,815.79
500010,2010-03-04 10:06:00,815.32
536001,2010-11-29 14:21:00,814.20
506112,2010-04-27 13:45:00,813.60
533459,2010-11-17 12:04:00,813.50
534403,2010-11-22 13:59:00,813.14
506114,2010-04-27 13:48:00,812.45
495236,2010-01-22 09:43:00,812.44
521642,2010-09-07 13:04:00,812.13
517513,2010-07-29 13:28:00,811.91
491570,2009-12-11 12:51:00,811.76
521169,2010-09-02 15:09:00,811.38
509636,2010-05-25 10:39:00,810.86
526385,2010-10-11 12:36:00,810.00
528405,2010-10-22 09:06:00,809.79
531773,2010-11-09 14:38:00,809.71
492518,2009-12-17 12:01:00,809.62
531985,2010-11-10 12:32:00,809.58
524730,2010-09-30 14:25:00,809.44
526230,2010-10-10 15:27:00,808.46
496062,2010-01-28 15:43:00,808.15
490563,2009-12-07 10:41:00,808.12
534321,2010-11-22 11:37:00,807.85
501133,2010-03-14 10:10:00,807.22
501303,2010-03-15 17:12:00,807.20
524613,2010-09-30 09:39:00,807.15
500172,2010-03-05 10:12:00,807.12
522988,2010-09-19 14:55:00,807.02
527139,2010-10-15 10:16:00,806.46
518896,2010-08-12 13:38:00,806.40
537179,2010-12-05 13:29:00,806.28
514165,2010-06-30 15:35:00,806.06
513203,2010-06-23 08:14:00,806.01
520517,2010-08-26 13:55:00,805.88
512930,2010-06-20 12:09:00,805.74
524267,2010-09-28 11:44:00,805.68
527277,2010-10-15 13:21:00,805.38
525702,2010-10-06 12:59:00,805.20
531366,2010-11-07 14:52:00,804.95
492757,2009-12-18 14:08:00,804.94
532801,2010-11-14 14:54:00,804.81
507029,2010-05-05 14:52:00,804.76
518396,2010-08-08 12:43:00,804.74
521269,2010-09-03 11:31:00,804.60
535421,2010-11-26 11:50:00,804.33
533292,2010-11-16 15:57:00,804.10
533588,2010-11-18 11:55:00,804.00
494148,2010-01-11 14:45:00,803.76
492650,2009-12-17 17:43:00,803.25
526871,2010-10-13 14:03:00,803.12
519477,2010-08-17 12:44:00,802.13
516019,2010-07-16 10:22:00,801.98
499231,2010-02-25 12:18:00,801.82
528609,2010-10-22 15:42:00,801.66
505356,2010-04-21 15:08:00,801.47
492950,2009-12-21 14:52:00,801.43
492224,2009-12-15 18:22:00,801.30
529835,2010-10-31 12:34:00,801.10
505066,2010-04-19 16:48:00,800.98
512056,2010-06-13 10:35:00,800.86
533763,2010-11-18 14:55:00,800.10
511993,2010-06-11 15:22:00,800.00
517934,2010-08-03 10:52:00,800.00
518777,2010-08-11 15:56:00,800.00
493326,2009-12-23 09:20:00,799.92
516788,2010-07-23 10:00:00,799.86
530288,2010-11-02 12:16:00,799.42
536560,2010-12-01 15:00:00,799.40
507414,2010-05-09 14:14:00,799.36
492592,2009-12-17 15:41:00,799.30
490086,2009-12-03 15:48:00,799.20
502747,2010-03-26 13:03:00,798.55
493435,2010-01-04 12:57:00,797.65
518230,2010-08-05 15:14:00,797.62
506285,2010-04-28 16:49:00,797.16
522824,2010-09-17 09:52:00,797.14
521577,2010-09-07 12:30:00,796.86
505985,2010-04-27 09:41:00,796.68
506954,2010-05-05 11:43:00,796.60
490376,2009-12-05 13:12:00,796.55
499520,2010-03-01 10:07:00,796.40
529766,2010-10-29 15:04:00,796.39
489679,2009-12-02 10:00:00,795.98
496073,2010-01-28 17:13:00,795.68
501103,2010-03-12 13:07:00,795.50
523868,2010-09-24 12:48:00,794.59
515909,2010-07-15 13:16:00,794.22
520860,2010-08-31 13:57:00,794.08
496443,2010-02-01 13:45:00,793.92
490899,2009-12-08 13:04:00,792.84
519249,2010-08-15 15:01:00,792.66
533965,2010-11-19 13:06:00,792.49
519407,2010-08-17 09:47:00,792.48
491406,2009-12-10 18:27:00,792.02
505538,2010-04-22 17:53:00,791.99
536957,2010-12-03 12:43:00,791.70
518133,2010-08-04 14:50:00,791.40
527096,2010-10-14 16:26:00,791.22
528949,2010-10-25 16:08:00,791.18
510232,2010-05-28 09:40:00,791.05
530062,2010-11-01 11:38:00,791.04
533973,2010-11-19 13:21:00,791.01
519622,2010-08-19 09:43:00,790.98
525401,2010-10-05 11:52:00,790.79
529598,2010-10-29 09:36:00,790.41
507728,2010-05-11 12:04:00,790.38
503782,2010-04-07 11:59:00,789.75
525066,2010-10-03 14:32:00,789.23
508472,2010-05-16 11:35:00,788.63
508972,2010-05-19 11:39:00,788.61
514389,2010-07-02 11:51:00,788.40
516464,2010-07-20 14:27:00,788.40
521314,2010-09-03 11:59:00,788.40
526242,2010-10-11 09:18:00,787.79
536542,2010-12-01 14:11:00,787.40
495317,2010-01-22 15:04:00,787.35
512538,2010-06-16 12:45:00,787.17
523867,2010-09-24 12:43:00,786.88
518757,2010-08-11 13:07:00,786.76
532146,2010-11-11 11:55:00,786.70
533896,2010-11-19 11:48:00,786.08
491210,2009-12-10 14:20:00,785.62
506834,2010-05-04 13:43:00,785.52
533423,2010-11-17 11:19:00,785.39
516891,2010-07-23 15:05:00,785.33
503808,2010-04-07 14:14:00,785.26
516951,2010-07-25 15:38:00,784.85
520508,2010-08-26 13:00:00,784.52
537378,2010-12-06 13:06:00,784.15
526407,2010-10-11 13:56:00,783.90
521115,2010-09-02 11:30:00,783.84
529847,2010-10-31 13:23:00,783.24
536408,2010-12-01 11:41:00,783.11
511270,2010-06-07 13:03:00,782.90
509021,2010-05-19 14:22:00,782.80
526271,2010-10-11 11:15:00,782.60
535858,2010-11-29 10:41:00,782.58
501628,2010-03-18 11:48:00,782.56
502455,2010-03-24 14:17:00,782.56
501930,2010-03-22 11:21:00,782.45
531271,2010-11-07 11:52:00,782.32
496288,2010-01-29 17:25:00,782.26
508079,2010-05-12 16:42:00,782.06
529582,2010-10-28 19:20:00,781.58
495712,2010-01-26 13:41:00,781.52
521496,2010-09-06 14:27:00,781.22
492410,2009-12-16 16:10:00,781.10
502784,2010-03-26 14:51:00,780.92
493897,2010-01-08 10:39:00,780.52
493900,2010-01-08 10:44:00,780.52
527889,2010-10-19 12:14:00,780.25
528420,2010-10-22 09:45:00,780.25
536618,2010-12-02 10:17:00,780.12
523551,2010-09-22 14:47:00,780.06
511439,2010-06-08 12:10:00,780.00
529199,2010-10-27 09:31:00,780.00
534114,2010-11-21 12:11:00,779.62
512111,2010-06-13 14:35:00,779.60
502277,2010-03-23 16:20:00,779.32
492753,2009-12-18 13:48:00,779.04
517712,2010-08-01 11:17:00,778.71
498827,2010-02-23 11:36:00,778.68
526094,2010-10-08 12:26:00,777.96
502111,2010-03-23 10:30:00,777.91
496096,2010-01-29 10:25:00,777.90
522059,2010-09-10 15:51:00,777.55
494987,2010-01-20 11:31:00,777.53
496534,2010-02-02 13:00:00,777.40
518385,2010-08-08 11:40:00,777.21
499965,2010-03-03 13:57:00,776.65
493273,2009-12-22 15:09:00,776.52
504122,2010-04-11 10:30:00,776.29
517645,2010-07-30 13:31:00,776.02
521150,2010-09-02 13:33:00,776.02
523179,2010-09-20 16:22:00,775.20
498097,2010-02-16 13:12:00,774.60
534164,2010-11-21 13:13:00,774.38
509615,2010-05-25 09:34:00,774.25
492202,2009-12-15 16:23:00,774.21
522087,2010-09-12 12:16:00,773.91
520405,2010-08-25 17:27:00,773.87
499972,2010-03-03 14:31:00,773.79
522885,2010-09-17 12:06:00,773.69
504642,2010-04-15 14:25:00,773.50
525883,2010-10-07 14:28:00,773.01
495487,2010-01-25 12:18:00,772.87
489672,2009-12-02 09:21:00,772.65
512776,2010-06-17 17:41:00,772.48
504872,2010-04-18 12:36:00,772.35
507369,2010-05-07 17:49:00,771.78
514979,2010-07-07 13:38:00,771.65
494914,2010-01-19 17:04:00,771.64
511854,2010-06-11 08:11:00,771.30
510544,2010-06-01 15:05:00,770.97
497921,2010-02-14 15:38:00,770.93
523889,2010-09-24 14:32:00,770.34
495920,2010-01-27 13:41:00,770.15
500662,2010-03-09 11:57:00,769.56
534517,2010-11-23 12:01:00,768.90
508080,2010-05-12 16:42:00,768.44
536623,2010-12-02 10:39:00,768.38
533452,2010-11-17 11:48:00,767.80
529340,2010-10-27 16:32:00,767.40
513768,2010-06-28 13:43:00,767.05
506463,2010-04-30 07:58:00,766.99
500587,2010-03-09 10:18:00,766.94
499387,2010-02-26 12:41:00,766.59
502598,2010-03-25 13:15:00,766.52
529510,2010-10-28 14:40:00,766.25
518337,2010-08-06 13:38:00,765.94
533078,2010-11-16 09:08:00,765.90
535090,2010-11-25 10:11:00,765.72
513050,2010-06-21 13:18:00,765.60
524102,2010-09-27 12:45:00,765.58
533472,2010-11-17 12:44:00,765.36
522424,2010-09-14 12:58:00,765.29
513264,2010-06-23 11:38:00,765.00
516489,2010-07-21 10:09:00,765.00
522133,2010-09-13 09:58:00,765.00
528423,2010-10-22 09:48:00,765.00
531950,2010-11-10 12:19:00,765.00
531957,2010-11-10 12:20:00,765.00
504161,2010-04-11 15:54:00,764.64
504915,2010-04-19 10:23:00,764.38
528580,2010-10-22 13:18:00,764.04
531922,2010-11-10 12:09:00,763.92
530064,2010-11-01 11:43:00,763.55
490012,2009-12-03 12:27:00,763.35
491193,2009-12-10 12:44:00,762.98
497894,2010-02-14 12:36:00,762.69
502314,2010-03-24 09:52:00,762.68
497926,2010-02-15 08:41:00,762.48
503991,2010-04-09 10:30:00,762.28
490286,2009-12-04 12:59:00,762.10
513115,2010-06-22 09:04:00,762.08
512244,2010-06-14 12:39:00,762.00
529166,2010-10-26 17:36:00,761.76
518232,2010-08-05 15:46:00,761.66
532607,2010-11-12 15:05:00,761.60
519486,2010-08-17 13:40:00,761.43
509416,2010-05-23 12:50:00,761.30
530432,2010-11-03 10:43:00,761.30
534555,2010-11-23 12:22:00,761.30
530661,2010-11-04 10:37:00,761.06
507478,2010-05-10 11:32:00,760.75
490382,2009-12-05 13:32:00,760.69
507259,2010-05-07 12:11:00,760.65
500943,2010-03-11 12:04:00,760.38
493975,2010-01-10 11:27:00,760.24
519939,2010-08-23 09:48:00,760.10
493887,2010-01-08 10:34:00,760.02
518553,2010-08-10 08:49:00,759.84
523188,2010-09-20 16:48:00,759.58
506820,2010-05-04 12:49:00,759.40
506582,2010-04-30 14:11:00,759.36
518200,2010-08-05 11:24:00,759.35
526091,2010-10-08 12:18:00,759.34
498768,2010-02-23 09:54:00,759.32
533821,2010-11-19 09:35:00,759.18
523302,2010-09-21 12:43:00,759.17
513813,2010-06-29 09:51:00,759.13
513813,2010-06-29 09:52:00,759.13
496445,2010-02-01 13:59:00,759.10
524109,2010-09-27 13:17:00,758.90
501897,2010-03-21 15:23:00,758.74
493437,2010-01-04 13:10:00,758.40
499997,2010-03-04 09:08:00,758.38
506299,2010-04-29 10:33:00,758.18
505239,2010-04-21 11:21:00,757.95
520947,2010-09-01 10:47:00,757.95
492749,2009-12-18 13:35:00,757.45
524038,2010-09-27 11:22:00,757.31
511934,2010-06-11 11:58:00,757.26
507463,2010-05-10 10:53:00,757.20
493671,2010-01-05 12:25:00,757.10
526248,2010-10-11 10:15:00,757.05
495055,2010-01-20 14:46:00,756.85
495056,2010-01-20 14:50:00,756.85
491736,2009-12-14 10:34:00,756.51
526843,2010-10-13 12:07:00,756.40
535252,2010-11-25 13:05:00,756.36
504925,2010-04-19 10:53:00,756.32
492806,2009-12-20 12:21:00,756.15
504338,2010-04-12 16:42:00,755.82
530299,2010-11-02 12:48:00,755.82
517931,2010-08-03 10:42:00,755.70
529585,2010-10-28 19:37:00,755.55
508101,2010-05-13 10:02:00,755.42
535466,2010-11-26 13:22:00,755.15
529349,2010-10-28 09:27:00,755.10
513827,2010-06-29 10:52:00,755.02
533370,2010-11-17 10:31:00,755.00
500878,2010-03-10 14:19:00,754.95
536856,2010-12-03 10:26:00,754.87
513956,2010-06-29 14:49:00,754.84
493759,2010-01-06 13:56:00,754.81
507248,2010-05-07 10:55:00,754.80
519165,2010-08-13 12:59:00,754.79
492585,2009-12-17 15:26:00,754.75
533376,2010-11-17 10:39:00,754.70
504913,2010-04-19 10:04:00,754.50
505013,2010-04-19 13:29:00,754.50
517628,2010-07-30 12:21:00,754.43
510134,2010-05-27 12:15:00,754.35
501434,2010-03-16 13:15:00,754.26
489748,2009-12-02 11:26:00,754.20
504875,2010-04-18 12:44:00,753.65
508052,2010-05-12 13:08:00,753.45
524610,2010-09-30 09:28:00,753.44
517384,2010-07-28 17:46:00,753.05
515888,2010-07-15 12:09:00,752.84
509581,2010-05-24 14:43:00,752.78
510737,2010-06-03 11:44:00,752.44
504836,2010-04-16 14:40:00,752.28
525012,2010-10-03 11:01:00,751.95
500025,2010-03-04 11:11:00,751.80
510291,2010-05-28 11:47:00,751.65
518395,2010-08-08 12:41:00,751.60
520246,2010-08-25 11:07:00,751.55
528505,2010-10-22 12:26:00,751.54
513876,2010-06-29 11:55:00,751.50
528053,2010-10-20 11:42:00,751.30
533509,2010-11-17 14:25:00,751.15
519428,2010-08-17 10:35:00,750.96
520392,2010-08-25 15:40:00,750.90
521450,2010-09-06 11:32:00,750.90
521866,2010-09-09 11:02:00,750.82
514850,2010-07-06 16:14:00,750.76
531358,2010-11-07 14:12:00,750.58
512593,2010-06-16 16:42:00,750.36
500175,2010-03-05 10:20:00,750.28
507176,2010-05-06 15:05:00,750.28
489726,2009-12-02 11:07:00,750.00
493793,2010-01-07 10:56:00,750.00
503194,2010-03-30 15:21:00,750.00
516454,2010-07-20 13:34:00,750.00
517905,2010-08-03 09:44:00,750.00
511690,2010-06-09 16:28:00,749.96
533083,2010-11-16 09:50:00,749.80
527360,2010-10-17 10:46:00,749.66
524022,2010-09-27 10:39:00,749.65
535391,2010-11-26 10:14:00,749.65
502886,2010-03-29 11:16:00,749.28
497238,2010-02-08 10:34:00,748.98
494364,2010-01-13 16:04:00,748.91
491049,2009-12-09 10:41:00,748.90
522274,2010-09-13 12:44:00,748.80
531581,2010-11-09 11:06:00,748.73
490474,2009-12-06 12:34:00,748.42
532617,2010-11-12 15:23:00,748.40
505547,2010-04-22 18:41:00,748.00
517862,2010-08-02 14:11:00,747.39
534801,2010-11-24 12:06:00,747.26
535959,2010-11-29 12:35:00,747.16
504412,2010-04-13 12:24:00,747.09
519229,2010-08-15 12:42:00,746.99
501860,2010-03-21 11:32:00,746.98
501528,2010-03-17 12:32:00,746.94
499168,2010-02-25 09:33:00,746.90
504635,2010-04-15 13:52:00,746.33
504938,2010-04-19 11:36:00,746.01
500699,2010-03-09 13:07:00,745.94
521821,2010-09-08 17:23:00,745.90
498091,2010-02-16 12:35:00,745.47
516753,2010-07-22 16:21:00,745.42
526462,2010-10-11 16:14:00,745.00
509574,2010-05-24 13:50:00,744.82
521665,2010-09-07 15:01:00,744.37
490014,2009-12-03 12:28:00,744.21
510174,2010-05-27 14:51:00,743.87
535531,2010-11-26 15:16:00,743.74
500123,2010-03-04 14:24:00,743.62
498705,2010-02-22 12:44:00,743.40
510450,2010-06-01 09:42:00,743.35
515764,2010-07-14 14:07:00,742.86
502848,2010-03-28 14:04:00,742.41
497378,2010-02-09 11:39:00,742.38
526642,2010-10-12 13:26:00,741.88
532316,2010-11-11 14:54:00,741.59
511093,2010-06-06 15:22:00,741.52
536014,2010-11-29 15:26:00,740.86
494871,2010-01-19 12:17:00,740.76
493950,2010-01-08 13:19:00,740.63
505533,2010-04-22 17:44:00,740.52
496510,2010-02-02 10:47:00,740.43
489671,2009-12-02 08:58:00,740.30
528417,2010-10-22 09:36:00,740.05
533978,2010-11-19 13:35:00,740.00
531352,2010-11-07 13:45:00,739.92
535593,2010-11-26 16:38:00,739.77
504868,2010-04-18 12:31:00,739.25
504203,2010-04-12 11:19:00,739.20
524323,2010-09-28 14:41:00,739.13
538093,2010-12-09 14:49:00,739.05
497740,2010-02-12 10:26:00,738.86
535586,2010-11-26 15:53:00,738.86
512721,2010-06-17 12:51:00,738.60
509596,2010-05-24 15:32:00,738.49
494619,2010-01-15 14:50:00,738.18
530396,2010-11-02 17:29:00,738.00
526564,2010-10-12 11:39:00,737.82
491165,2009-12-10 10:57:00,737.70
518959,2010-08-12 15:32:00,737.60
498720,2010-02-22 14:28:00,737.56
531437,2010-11-08 12:20:00,737.56
499874,2010-03-03 08:42:00,737.43
518062,2010-08-04 12:22:00,737.40
521829,2010-09-09 10:44:00,737.30
496513,2010-02-02 11:54:00,737.22
504893,2010-04-18 14:06:00,737.03
515880,2010-07-15 11:47:00,737.03
505176,2010-04-20 13:38:00,736.88
497885,2010-02-14 12:06:00,736.44
536973,2010-12-03 13:43:00,736.28
502595,2010-03-25 13:13:00,736.10
519516,2010-08-18 09:32:00,736.05
535124,2010-11-25 11:34:00,735.90
489871,2009-12-02 15:17:00,735.70
504692,2010-04-15 16:35:00,735.64
508483,2010-05-16 12:51:00,735.49
504902,2010-04-18 15:35:00,734.91
527349,2010-10-15 16:00:00,734.82
529358,2010-10-28 09:45:00,734.75
509461,2010-05-24 10:49:00,734.72
530395,2010-11-02 17:25:00,734.72
489862,2009-12-02 14:52:00,734.70
522810,2010-09-16 16:59:00,734.50
537040,2010-12-05 10:27:00,734.40
511816,2010-06-10 16:11:00,734.08
534447,2010-11-22 15:45:00,733.85
529607,2010-10-29 10:28:00,733.80
512126,2010-06-13 16:10:00,733.74
489520,2009-12-01 11:41:00,733.63
516696,2010-07-22 11:53:00,733.14
512285,2010-06-14 14:27:00,733.05
510230,2010-05-28 09:36:00,733.03
529196,2010-10-27 08:36:00,732.94
517951,2010-08-03 11:53:00,732.61
530178,2010-11-02 10:14:00,732.60
508097,2010-05-13 09:33:00,732.42
508060,2010-05-12 13:43:00,732.34
496309,2010-01-31 12:03:00,732.20
532591,2010-11-12 14:37:00,732.00
499752,2010-03-02 11:53:00,731.72
534003,2010-11-19 14:27:00,731.58
494210,2010-01-12 11:34:00,731.52
514660,2010-07-05 12:49:00,731.48
528985,2010-10-26 11:07:00,731.36
521839,2010-09-09 10:50:00,731.33
534884,2010-11-24 14:47:00,731.10
495530,2010-01-25 15:22:00,730.94
513744,2010-06-28 12:22:00,730.90
522940,2010-09-17 15:26:00,730.80
491172,2009-12-10 11:40:00,730.59
519682,2010-08-19 12:48:00,730.53
507388,2010-05-09 12:12:00,730.42
496355,2010-02-01 09:55:00,730.08
511476,2010-06-08 13:37:00,729.73
523361,2010-09-21 17:50:00,729.64
529553,2010-10-28 17:35:00,729.38
492635,2009-12-17 16:18:00,729.12
517909,2010-08-03 10:26:00,728.92
501119,2010-03-12 14:50:00,728.88
532325,2010-11-11 15:25:00,728.87
506860,2010-05-04 14:51:00,728.84
504130,2010-04-11 11:14:00,728.80
531359,2010-11-07 14:17:00,728.80
531237,2010-11-07 10:22:00,728.76
509982,2010-05-26 14:28:00,728.75
504026,2010-04-09 12:12:00,728.50
508522,2010-05-17 10:14:00,728.40
502968,2010-03-29 14:52:00,728.39
501767,2010-03-19 11:39:00,728.37
534506,2010-11-23 11:41:00,728.32
490972,2009-12-08 16:40:00,728.05
527129,2010-10-15 09:29:00,727.83
503532,2010-04-01 13:20:00,727.49
524879,2010-10-01 10:45:00,727.35
494150,2010-01-11 14:56:00,726.60
490305,2009-12-04 14:37:00,726.57
502605,2010-03-25 13:43:00,726.32
533460,2010-11-17 12:11:00,725.88
499029,2010-02-24 12:39:00,725.76
521928,2010-09-09 15:28:00,725.70
531477,2010-11-08 14:19:00,725.54
513615,2010-06-27 12:25:00,725.31
536035,2010-11-29 16:56:00,725.20
506000,2010-04-27 10:56:00,725.15
509389,2010-05-21 17:19:00,725.05
526510,2010-10-12 10:53:00,725.02
495230,2010-01-22 08:37:00,724.92
501574,2010-03-18 09:49:00,724.89
532107,2010-11-10 16:31:00,724.58
514515,2010-07-04 14:13:00,724.56
502669,2010-03-26 08:51:00,724.25
494895,2010-01-19 13:33:00,724.13
516327,2010-07-19 15:58:00,723.69
510819,2010-06-03 19:47:00,723.55
490081,2009-12-03 15:32:00,723.09
519811,2010-08-20 12:53:00,722.82
523649,2010-09-23 12:42:00,722.56
537135,2010-12-05 12:35:00,722.36
535251,2010-11-25 13:03:00,722.28
502826,2010-03-28 11:38:00,722.17
503603,2010-04-06 09:51:00,721.80
519936,2010-08-23 08:08:00,721.71
527773,2010-10-19 10:23:00,721.56
532798,2010-11-14 14:47:00,721.49
500198,2010-03-05 10:55:00,721.46
530296,2010-11-02 12:37:00,721.28
529342,2010-10-27 16:41:00,721.06
517491,2010-07-29 12:50:00,720.92
490461,2009-12-06 12:07:00,720.79
500863,2010-03-10 12:51:00,720.72
514480,2010-07-02 14:15:00,720.67
529327,2010-10-27 14:15:00,720.65
513020,2010-06-21 11:57:00,720.50
504437,2010-04-13 13:39:00,720.34
513637,2010-06-27 13:43:00,720.30
516944,2010-07-25 14:57:00,720.29
525075,2010-10-03 15:24:00,720.06
534760,2010-11-24 10:09:00,720.00
508064,2010-05-12 13:55:00,719.80
527306,2010-10-15 14:45:00,719.65
531190,2010-11-05 15:08:00,719.17
512527,2010-06-16 11:53:00,718.90
491462,2009-12-11 11:38:00,718.83
501201,2010-03-15 12:14:00,718.68
510054,2010-05-27 09:59:00,718.51
533318,2010-11-16 17:23:00,718.44
529191,2010-10-26 18:58:00,718.34
500098,2010-03-04 12:32:00,718.21
534188,2010-11-21 14:13:00,718.02
515931,2010-07-15 14:46:00,717.95
498511,2010-02-19 12:02:00,717.62
522310,2010-09-13 15:12:00,717.57
524270,2010-09-28 11:50:00,717.57
523964,2010-09-26 13:09:00,717.30
501158,2010-03-15 08:48:00,717.23
536798,2010-12-02 15:55:00,717.16
526647,2010-10-12 13:39:00,716.59
503995,2010-04-09 11:15:00,716.46
493987,2010-01-10 12:37:00,716.43
490542,2009-12-07 09:42:00,716.35
515149,2010-07-08 14:45:00,716.08
490724,2009-12-07 16:17:00,716.04
494873,2010-01-19 12:26:00,715.50
500902,2010-03-11 10:07:00,715.42
521946,2010-09-09 17:04:00,715.24
530223,2010-11-02 11:23:00,715.24
525074,2010-10-03 14:57:00,715.10
515123,2010-07-08 14:06:00,715.02
515128,2010-07-08 14:18:00,715.02
515146,2010-07-08 14:26:00,715.02
531732,2010-11-09 12:26:00,714.82
